"Datum";"kWh";"kW";"Status";
"11.12.2025 18:30";0,035;0,14;"VALID";
"11.12.2025 18:45";0,041;0,164;"VALID";
"11.12.2025 19:00";0,042;0,168;"VALID";
"11.12.2025 19:15";0,038;0,152;"VALID";
"11.12.2025 19:30";0,041;0,164;"VALID";
"11.12.2025 19:45";0,045;0,18;"VALID";
"11.12.2025 20:00";0,042;0,168;"VALID";
"11.12.2025 20:15";0,041;0,164;"VALID";
"11.12.2025 20:30";0,033;0,132;"VALID";
"11.12.2025 20:45";0,039;0,156;"VALID";
"11.12.2025 21:00";0,04;0,16;"VALID";
"11.12.2025 21:15";0,04;0,16;"VALID";
"11.12.2025 21:30";0,032;0,128;"VALID";
"11.12.2025 21:45";0,037;0,148;"VALID";
"11.12.2025 22:00";0,041;0,164;"VALID";
"11.12.2025 22:15";0,053;0,212;"VALID";
"11.12.2025 22:30";0,03;0,12;"VALID";
"11.12.2025 22:45";0,027;0,108;"VALID";
"11.12.2025 23:00";0,033;0,132;"VALID";
"11.12.2025 23:15";0,033;0,132;"VALID";
"11.12.2025 23:30";0,027;0,108;"VALID";
"11.12.2025 23:45";0,024;0,096;"VALID";
"12.12.2025 00:00";0,031;0,124;"VALID";
"12.12.2025 00:15";0,031;0,124;"VALID";
"12.12.2025 00:30";0,028;0,112;"VALID";
"12.12.2025 00:45";0,022;0,088;"VALID";
"12.12.2025 01:00";0,028;0,112;"VALID";
"12.12.2025 01:15";0,031;0,124;"VALID";
"12.12.2025 01:30";0,03;0,12;"VALID";
"12.12.2025 01:45";0,023;0,092;"VALID";
"12.12.2025 02:00";0,025;0,1;"VALID";
"12.12.2025 02:15";0,031;0,124;"VALID";
"12.12.2025 02:30";0,03;0,12;"VALID";
"12.12.2025 02:45";0,025;0,1;"VALID";
"12.12.2025 03:00";0,023;0,092;"VALID";
"12.12.2025 03:15";0,031;0,124;"VALID";
"12.12.2025 03:30";0,03;0,12;"VALID";
"12.12.2025 03:45";0,027;0,108;"VALID";
"12.12.2025 04:00";0,023;0,092;"VALID";
"12.12.2025 04:15";0,028;0,112;"VALID";
"12.12.2025 04:30";0,031;0,124;"VALID";
"12.12.2025 04:45";0,029;0,116;"VALID";
"12.12.2025 05:00";0,022;0,088;"VALID";
"12.12.2025 05:15";0,027;0,108;"VALID";
"12.12.2025 05:30";0,03;0,12;"VALID";
"12.12.2025 05:45";0,03;0,12;"VALID";
"12.12.2025 06:00";0,025;0,1;"VALID";
"12.12.2025 06:15";0,026;0,104;"VALID";
"12.12.2025 06:30";0,031;0,124;"VALID";
"12.12.2025 06:45";0,031;0,124;"VALID";
"12.12.2025 07:00";0,026;0,104;"VALID";
"12.12.2025 07:15";0,022;0,088;"VALID";
"12.12.2025 07:30";0,03;0,12;"VALID";
"12.12.2025 07:45";0,03;0,12;"VALID";
"12.12.2025 08:00";0,028;0,112;"VALID";
"12.12.2025 08:15";0,023;0,092;"VALID";
"12.12.2025 08:30";0,028;0,112;"VALID";
"12.12.2025 08:45";0,034;0,136;"VALID";
"12.12.2025 09:00";0,04;0,16;"VALID";
"12.12.2025 09:15";0,031;0,124;"VALID";
"12.12.2025 09:30";0,026;0,104;"VALID";
"12.12.2025 09:45";0,03;0,12;"VALID";
"12.12.2025 10:00";0,031;0,124;"VALID";
"12.12.2025 10:15";0,026;0,104;"VALID";
"12.12.2025 10:30";0,024;0,096;"VALID";
"12.12.2025 10:45";0,031;0,124;"VALID";
"12.12.2025 11:00";0,03;0,12;"VALID";
"12.12.2025 11:15";0,028;0,112;"VALID";
"12.12.2025 11:30";0,023;0,092;"VALID";
"12.12.2025 11:45";0,03;0,12;"VALID";
"12.12.2025 12:00";0,07;0,28;"VALID";
"12.12.2025 12:15";0,074;0,296;"VALID";
"12.12.2025 12:30";0,069;0,276;"VALID";
"12.12.2025 12:45";0,073;0,292;"VALID";
"12.12.2025 13:00";0,078;0,312;"VALID";
"12.12.2025 13:15";0,079;0,316;"VALID";
"12.12.2025 13:30";0,077;0,308;"VALID";
"12.12.2025 13:45";0,07;0,28;"VALID";
"12.12.2025 14:00";0,073;0,292;"VALID";
"12.12.2025 14:15";0,077;0,308;"VALID";
"12.12.2025 14:30";0,075;0,3;"VALID";
"12.12.2025 14:45";0,067;0,268;"VALID";
"12.12.2025 15:00";0,071;0,284;"VALID";
"12.12.2025 15:15";0,075;0,3;"VALID";
"12.12.2025 15:30";0,101;0,404;"VALID";
"12.12.2025 15:45";0,155;0,62;"VALID";
"12.12.2025 16:00";0,087;0,348;"VALID";
"12.12.2025 16:15";0,094;0,376;"VALID";
"12.12.2025 16:30";0,074;0,296;"VALID";
"12.12.2025 16:45";0,05;0,2;"VALID";
"12.12.2025 17:00";0,044;0,176;"VALID";
"12.12.2025 17:15";0,05;0,2;"VALID";
"12.12.2025 17:30";0,236;0,944;"VALID";
"12.12.2025 17:45";0,261;1,044;"VALID";
"12.12.2025 18:00";0,153;0,612;"VALID";
"12.12.2025 18:15";0,122;0,488;"VALID";
"12.12.2025 18:30";0,167;0,668;"VALID";
"12.12.2025 18:45";0,108;0,432;"VALID";
"12.12.2025 19:00";0,078;0,312;"VALID";
"12.12.2025 19:15";0,154;0,616;"VALID";
"12.12.2025 19:30";0,087;0,348;"VALID";
"12.12.2025 19:45";0,097;0,388;"VALID";
"12.12.2025 20:00";0,132;0,528;"VALID";
"12.12.2025 20:15";0,126;0,504;"VALID";
"12.12.2025 20:30";0,135;0,54;"VALID";
"12.12.2025 20:45";0,135;0,54;"VALID";
"12.12.2025 21:00";0,125;0,5;"VALID";
"12.12.2025 21:15";0,134;0,536;"VALID";
"12.12.2025 21:30";0,129;0,516;"VALID";
"12.12.2025 21:45";0,129;0,516;"VALID";
"12.12.2025 22:00";0,121;0,484;"VALID";
"12.12.2025 22:15";0,128;0,512;"VALID";
"12.12.2025 22:30";0,129;0,516;"VALID";
"12.12.2025 22:45";0,125;0,5;"VALID";
"12.12.2025 23:00";0,113;0,452;"VALID";
"12.12.2025 23:15";0,041;0,164;"VALID";
"12.12.2025 23:30";0,035;0,14;"VALID";
"12.12.2025 23:45";0,033;0,132;"VALID";
"13.12.2025 00:00";0,031;0,124;"VALID";
"13.12.2025 00:15";0,023;0,092;"VALID";
"13.12.2025 00:30";0,03;0,12;"VALID";
"13.12.2025 00:45";0,031;0,124;"VALID";
"13.12.2025 01:00";0,032;0,128;"VALID";
"13.12.2025 01:15";0,024;0,096;"VALID";
"13.12.2025 01:30";0,025;0,1;"VALID";
"13.12.2025 01:45";0,03;0,12;"VALID";
"13.12.2025 02:00";0,031;0,124;"VALID";
"13.12.2025 02:15";0,025;0,1;"VALID";
"13.12.2025 02:30";0,023;0,092;"VALID";
"13.12.2025 02:45";0,03;0,12;"VALID";
"13.12.2025 03:00";0,031;0,124;"VALID";
"13.12.2025 03:15";0,028;0,112;"VALID";
"13.12.2025 03:30";0,021;0,084;"VALID";
"13.12.2025 03:45";0,029;0,116;"VALID";
"13.12.2025 04:00";0,03;0,12;"VALID";
"13.12.2025 04:15";0,031;0,124;"VALID";
"13.12.2025 04:30";0,022;0,088;"VALID";
"13.12.2025 04:45";0,026;0,104;"VALID";
"13.12.2025 05:00";0,03;0,12;"VALID";
"13.12.2025 05:15";0,03;0,12;"VALID";
"13.12.2025 05:30";0,025;0,1;"VALID";
"13.12.2025 05:45";0,023;0,092;"VALID";
"13.12.2025 06:00";0,031;0,124;"VALID";
"13.12.2025 06:15";0,03;0,12;"VALID";
"13.12.2025 06:30";0,026;0,104;"VALID";
"13.12.2025 06:45";0,022;0,088;"VALID";
"13.12.2025 07:00";0,03;0,12;"VALID";
"13.12.2025 07:15";0,03;0,12;"VALID";
"13.12.2025 07:30";0,029;0,116;"VALID";
"13.12.2025 07:45";0,021;0,084;"VALID";
"13.12.2025 08:00";0,028;0,112;"VALID";
"13.12.2025 08:15";0,03;0,12;"VALID";
"13.12.2025 08:30";0,03;0,12;"VALID";
"13.12.2025 08:45";0,023;0,092;"VALID";
"13.12.2025 09:00";0,025;0,1;"VALID";
"13.12.2025 09:15";0,031;0,124;"VALID";
"13.12.2025 09:30";0,03;0,12;"VALID";
"13.12.2025 09:45";0,025;0,1;"VALID";
"13.12.2025 10:00";0,025;0,1;"VALID";
"13.12.2025 10:15";0,032;0,128;"VALID";
"13.12.2025 10:30";0,031;0,124;"VALID";
"13.12.2025 10:45";0,028;0,112;"VALID";
"13.12.2025 11:00";0,023;0,092;"VALID";
"13.12.2025 11:15";0,039;0,156;"VALID";
"13.12.2025 11:30";0,06;0,24;"VALID";
"13.12.2025 11:45";0,09;0,36;"VALID";
"13.12.2025 12:00";0,037;0,148;"VALID";
"13.12.2025 12:15";0,028;0,112;"VALID";
"13.12.2025 12:30";0,022;0,088;"VALID";
"13.12.2025 12:45";0,028;0,112;"VALID";
"13.12.2025 13:00";0,03;0,12;"VALID";
"13.12.2025 13:15";0,029;0,116;"VALID";
"13.12.2025 13:30";0,022;0,088;"VALID";
"13.12.2025 13:45";0,027;0,108;"VALID";
"13.12.2025 14:00";0,03;0,12;"VALID";
"13.12.2025 14:15";0,03;0,12;"VALID";
"13.12.2025 14:30";0,023;0,092;"VALID";
"13.12.2025 14:45";0,024;0,096;"VALID";
"13.12.2025 15:00";0,031;0,124;"VALID";
"13.12.2025 15:15";0,03;0,12;"VALID";
"13.12.2025 15:30";0,025;0,1;"VALID";
"13.12.2025 15:45";0,022;0,088;"VALID";
"13.12.2025 16:00";0,03;0,12;"VALID";
"13.12.2025 16:15";0,031;0,124;"VALID";
"13.12.2025 16:30";0,027;0,108;"VALID";
"13.12.2025 16:45";0,022;0,088;"VALID";
"13.12.2025 17:00";0,056;0,224;"VALID";
"13.12.2025 17:15";0,077;0,308;"VALID";
"13.12.2025 17:30";0,115;0,46;"VALID";
"13.12.2025 17:45";0,158;0,632;"VALID";
"13.12.2025 18:00";0,095;0,38;"VALID";
"13.12.2025 18:15";0,292;1,168;"VALID";
"13.12.2025 18:30";0,545;2,18;"VALID";
"13.12.2025 18:45";0,287;1,148;"VALID";
"13.12.2025 19:00";0,571;2,284;"VALID";
"13.12.2025 19:15";0,598;2,392;"VALID";
"13.12.2025 19:30";0,155;0,62;"VALID";
"13.12.2025 19:45";0,296;1,184;"VALID";
"13.12.2025 20:00";0,34;1,36;"VALID";
"13.12.2025 20:15";0,156;0,624;"VALID";
"13.12.2025 20:30";0,359;1,436;"VALID";
"13.12.2025 20:45";0,515;2,06;"VALID";
"13.12.2025 21:00";0,319;1,276;"VALID";
"13.12.2025 21:15";0,237;0,948;"VALID";
"13.12.2025 21:30";0,193;0,772;"VALID";
"13.12.2025 21:45";0,147;0,588;"VALID";
"13.12.2025 22:00";0,127;0,508;"VALID";
"13.12.2025 22:15";0,132;0,528;"VALID";
"13.12.2025 22:30";0,135;0,54;"VALID";
"13.12.2025 22:45";0,137;0,548;"VALID";
"13.12.2025 23:00";0,14;0,56;"VALID";
"13.12.2025 23:15";0,136;0,544;"VALID";
"13.12.2025 23:30";0,07;0,28;"VALID";
"13.12.2025 23:45";0,041;0,164;"VALID";
"14.12.2025 00:00";0,068;0,272;"VALID";
"14.12.2025 00:15";0,034;0,136;"VALID";
"14.12.2025 00:30";0,034;0,136;"VALID";
"14.12.2025 00:45";0,033;0,132;"VALID";
"14.12.2025 01:00";0,041;0,164;"VALID";
"14.12.2025 01:15";0,069;0,276;"VALID";
"14.12.2025 01:30";0,033;0,132;"VALID";
"14.12.2025 01:45";0,038;0,152;"VALID";
"14.12.2025 02:00";0,034;0,136;"VALID";
"14.12.2025 02:15";0,034;0,136;"VALID";
"14.12.2025 02:30";0,028;0,112;"VALID";
"14.12.2025 02:45";0,027;0,108;"VALID";
"14.12.2025 03:00";0,03;0,12;"VALID";
"14.12.2025 03:15";0,03;0,12;"VALID";
"14.12.2025 03:30";0,03;0,12;"VALID";
"14.12.2025 03:45";0,026;0,104;"VALID";
"14.12.2025 04:00";0,028;0,112;"VALID";
"14.12.2025 04:15";0,031;0,124;"VALID";
"14.12.2025 04:30";0,03;0,12;"VALID";
"14.12.2025 04:45";0,022;0,088;"VALID";
"14.12.2025 05:00";0,027;0,108;"VALID";
"14.12.2025 05:15";0,03;0,12;"VALID";
"14.12.2025 05:30";0,03;0,12;"VALID";
"14.12.2025 05:45";0,025;0,1;"VALID";
"14.12.2025 06:00";0,024;0,096;"VALID";
"14.12.2025 06:15";0,03;0,12;"VALID";
"14.12.2025 06:30";0,03;0,12;"VALID";
"14.12.2025 06:45";0,028;0,112;"VALID";
"14.12.2025 07:00";0,023;0,092;"VALID";
"14.12.2025 07:15";0,031;0,124;"VALID";
"14.12.2025 07:30";0,032;0,128;"VALID";
"14.12.2025 07:45";0,031;0,124;"VALID";
"14.12.2025 08:00";0,024;0,096;"VALID";
"14.12.2025 08:15";0,026;0,104;"VALID";
"14.12.2025 08:30";0,031;0,124;"VALID";
"14.12.2025 08:45";0,031;0,124;"VALID";
"14.12.2025 09:00";0,027;0,108;"VALID";
"14.12.2025 09:15";0,024;0,096;"VALID";
"14.12.2025 09:30";0,078;0,312;"VALID";
"14.12.2025 09:45";0,157;0,628;"VALID";
"14.12.2025 10:00";0,2;0,8;"VALID";
"14.12.2025 10:15";0,04;0,16;"VALID";
"14.12.2025 10:30";0,385;1,54;"VALID";
"14.12.2025 10:45";0,248;0,992;"VALID";
"14.12.2025 11:00";0,245;0,98;"VALID";
"14.12.2025 11:15";0,402;1,608;"VALID";
"14.12.2025 11:30";0,472;1,888;"VALID";
"14.12.2025 11:45";0,343;1,372;"VALID";
"14.12.2025 12:00";0,145;0,58;"VALID";
"14.12.2025 12:15";0,058;0,232;"VALID";
"14.12.2025 12:30";0,058;0,232;"VALID";
"14.12.2025 12:45";0,075;0,3;"VALID";
"14.12.2025 13:00";0,297;1,188;"VALID";
"14.12.2025 13:15";0,048;0,192;"VALID";
"14.12.2025 13:30";0,054;0,216;"VALID";
"14.12.2025 13:45";0,056;0,224;"VALID";
"14.12.2025 14:00";0,062;0,248;"VALID";
"14.12.2025 14:15";0,056;0,224;"VALID";
"14.12.2025 14:30";0,055;0,22;"VALID";
"14.12.2025 14:45";0,047;0,188;"VALID";
"14.12.2025 15:00";0,05;0,2;"VALID";
"14.12.2025 15:15";0,06;0,24;"VALID";
"14.12.2025 15:30";0,063;0,252;"VALID";
"14.12.2025 15:45";0,184;0,736;"VALID";
"14.12.2025 16:00";0,515;2,06;"VALID";
"14.12.2025 16:15";0,189;0,756;"VALID";
"14.12.2025 16:30";0,088;0,352;"VALID";
"14.12.2025 16:45";0,076;0,304;"VALID";
"14.12.2025 17:00";0,065;0,26;"VALID";
"14.12.2025 17:15";0,044;0,176;"VALID";
"14.12.2025 17:30";0,168;0,672;"VALID";
"14.12.2025 17:45";0,163;0,652;"VALID";
"14.12.2025 18:00";0,074;0,296;"VALID";
"14.12.2025 18:15";0,076;0,304;"VALID";
"14.12.2025 18:30";0,077;0,308;"VALID";
"14.12.2025 18:45";0,111;0,444;"VALID";
"14.12.2025 19:00";0,082;0,328;"VALID";
"14.12.2025 19:15";0,082;0,328;"VALID";
"14.12.2025 19:30";0,103;0,412;"VALID";
"14.12.2025 19:45";0,209;0,836;"VALID";
"14.12.2025 20:00";0,101;0,404;"VALID";
"14.12.2025 20:15";0,098;0,392;"VALID";
"14.12.2025 20:30";0,09;0,36;"VALID";
"14.12.2025 20:45";0,118;0,472;"VALID";
"14.12.2025 21:00";0,135;0,54;"VALID";
"14.12.2025 21:15";0,135;0,54;"VALID";
"14.12.2025 21:30";0,145;0,58;"VALID";
"14.12.2025 21:45";0,137;0,548;"VALID";
"14.12.2025 22:00";0,131;0,524;"VALID";
"14.12.2025 22:15";0,141;0,564;"VALID";
"14.12.2025 22:30";0,138;0,552;"VALID";
"14.12.2025 22:45";0,136;0,544;"VALID";
"14.12.2025 23:00";0,142;0,568;"VALID";
"14.12.2025 23:15";0,087;0,348;"VALID";
"14.12.2025 23:30";0,031;0,124;"VALID";
"14.12.2025 23:45";0,025;0,1;"VALID";
"15.12.2025 00:00";0,033;0,132;"VALID";
"15.12.2025 00:15";0,034;0,136;"VALID";
"15.12.2025 00:30";0,033;0,132;"VALID";
"15.12.2025 00:45";0,027;0,108;"VALID";
"15.12.2025 01:00";0,031;0,124;"VALID";
"15.12.2025 01:15";0,037;0,148;"VALID";
"15.12.2025 01:30";0,035;0,14;"VALID";
"15.12.2025 01:45";0,033;0,132;"VALID";
"15.12.2025 02:00";0,028;0,112;"VALID";
"15.12.2025 02:15";0,034;0,136;"VALID";
"15.12.2025 02:30";0,034;0,136;"VALID";
"15.12.2025 02:45";0,032;0,128;"VALID";
"15.12.2025 03:00";0,025;0,1;"VALID";
"15.12.2025 03:15";0,03;0,12;"VALID";
"15.12.2025 03:30";0,032;0,128;"VALID";
"15.12.2025 03:45";0,032;0,128;"VALID";
"15.12.2025 04:00";0,026;0,104;"VALID";
"15.12.2025 04:15";0,027;0,108;"VALID";
"15.12.2025 04:30";0,033;0,132;"VALID";
"15.12.2025 04:45";0,032;0,128;"VALID";
"15.12.2025 05:00";0,028;0,112;"VALID";
"15.12.2025 05:15";0,022;0,088;"VALID";
"15.12.2025 05:30";0,031;0,124;"VALID";
"15.12.2025 05:45";0,03;0,12;"VALID";
"15.12.2025 06:00";0,03;0,12;"VALID";
"15.12.2025 06:15";0,023;0,092;"VALID";
"15.12.2025 06:30";0,029;0,116;"VALID";
"15.12.2025 06:45";0,03;0,12;"VALID";
"15.12.2025 07:00";0,031;0,124;"VALID";
"15.12.2025 07:15";0,023;0,092;"VALID";
"15.12.2025 07:30";0,027;0,108;"VALID";
"15.12.2025 07:45";0,031;0,124;"VALID";
"15.12.2025 08:00";0,03;0,12;"VALID";
"15.12.2025 08:15";0,025;0,1;"VALID";
"15.12.2025 08:30";0,024;0,096;"VALID";
"15.12.2025 08:45";0,033;0,132;"VALID";
"15.12.2025 09:00";0,041;0,164;"VALID";
"15.12.2025 09:15";0,038;0,152;"VALID";
"15.12.2025 09:30";0,027;0,108;"VALID";
"15.12.2025 09:45";0,092;0,368;"VALID";
"15.12.2025 10:00";0,073;0,292;"VALID";
"15.12.2025 10:15";0,072;0,288;"VALID";
"15.12.2025 10:30";0,067;0,268;"VALID";
"15.12.2025 10:45";0,077;0,308;"VALID";
"15.12.2025 11:00";0,078;0,312;"VALID";
"15.12.2025 11:15";0,077;0,308;"VALID";
"15.12.2025 11:30";0,073;0,292;"VALID";
"15.12.2025 11:45";0,07;0,28;"VALID";
"15.12.2025 12:00";0,082;0,328;"VALID";
"15.12.2025 12:15";0,079;0,316;"VALID";
"15.12.2025 12:30";0,076;0,304;"VALID";
"15.12.2025 12:45";0,072;0,288;"VALID";
"15.12.2025 13:00";0,175;0,7;"VALID";
"15.12.2025 13:15";0,214;0,856;"VALID";
"15.12.2025 13:30";0,128;0,512;"VALID";
"15.12.2025 13:45";0,114;0,456;"VALID";
"15.12.2025 14:00";0,109;0,436;"VALID";
"15.12.2025 14:15";0,092;0,368;"VALID";
"15.12.2025 14:30";0,083;0,332;"VALID";
"15.12.2025 14:45";0,082;0,328;"VALID";
"15.12.2025 15:00";0,086;0,344;"VALID";
"15.12.2025 15:15";0,085;0,34;"VALID";
"15.12.2025 15:30";0,086;0,344;"VALID";
"15.12.2025 15:45";0,079;0,316;"VALID";
"15.12.2025 16:00";0,084;0,336;"VALID";
"15.12.2025 16:15";0,086;0,344;"VALID";
"15.12.2025 16:30";0,087;0,348;"VALID";
"15.12.2025 16:45";0,08;0,32;"VALID";
"15.12.2025 17:00";0,083;0,332;"VALID";
"15.12.2025 17:15";0,086;0,344;"VALID";
"15.12.2025 17:30";0,085;0,34;"VALID";
"15.12.2025 17:45";0,08;0,32;"VALID";
"15.12.2025 18:00";0,082;0,328;"VALID";
"15.12.2025 18:15";0,086;0,344;"VALID";
"15.12.2025 18:30";0,086;0,344;"VALID";
"15.12.2025 18:45";0,083;0,332;"VALID";
"15.12.2025 19:00";0,078;0,312;"VALID";
"15.12.2025 19:15";0,091;0,364;"VALID";
"15.12.2025 19:30";0,075;0,3;"VALID";
"15.12.2025 19:45";0,064;0,256;"VALID";
"15.12.2025 20:00";0,073;0,292;"VALID";
"15.12.2025 20:15";0,101;0,404;"VALID";
"15.12.2025 20:30";0,156;0,624;"VALID";
"15.12.2025 20:45";0,131;0,524;"VALID";
"15.12.2025 21:00";0,188;0,752;"VALID";
"15.12.2025 21:15";0,08;0,32;"VALID";
"15.12.2025 21:30";0,098;0,392;"VALID";
"15.12.2025 21:45";0,12;0,48;"VALID";
"15.12.2025 22:00";0,129;0,516;"VALID";
"15.12.2025 22:15";0,121;0,484;"VALID";
"15.12.2025 22:30";0,137;0,548;"VALID";
"15.12.2025 22:45";0,142;0,568;"VALID";
"15.12.2025 23:00";0,14;0,56;"VALID";
"15.12.2025 23:15";0,131;0,524;"VALID";
"15.12.2025 23:30";0,1;0,4;"VALID";
"15.12.2025 23:45";0,037;0,148;"VALID";
"16.12.2025 00:00";0,033;0,132;"VALID";
"16.12.2025 00:15";0,027;0,108;"VALID";
"16.12.2025 00:30";0,029;0,116;"VALID";
"16.12.2025 00:45";0,033;0,132;"VALID";
"16.12.2025 01:00";0,033;0,132;"VALID";
"16.12.2025 01:15";0,028;0,112;"VALID";
"16.12.2025 01:30";0,025;0,1;"VALID";
"16.12.2025 01:45";0,031;0,124;"VALID";
"16.12.2025 02:00";0,031;0,124;"VALID";
"16.12.2025 02:15";0,029;0,116;"VALID";
"16.12.2025 02:30";0,022;0,088;"VALID";
"16.12.2025 02:45";0,029;0,116;"VALID";
"16.12.2025 03:00";0,03;0,12;"VALID";
"16.12.2025 03:15";0,03;0,12;"VALID";
"16.12.2025 03:30";0,022;0,088;"VALID";
"16.12.2025 03:45";0,027;0,108;"VALID";
"16.12.2025 04:00";0,03;0,12;"VALID";
"16.12.2025 04:15";0,03;0,12;"VALID";
"16.12.2025 04:30";0,023;0,092;"VALID";
"16.12.2025 04:45";0,026;0,104;"VALID";
"16.12.2025 05:00";0,031;0,124;"VALID";
"16.12.2025 05:15";0,03;0,12;"VALID";
"16.12.2025 05:30";0,024;0,096;"VALID";
"16.12.2025 05:45";0,024;0,096;"VALID";
"16.12.2025 06:00";0,031;0,124;"VALID";
"16.12.2025 06:15";0,031;0,124;"VALID";
"16.12.2025 06:30";0,044;0,176;"VALID";
"16.12.2025 06:45";0,059;0,236;"VALID";
"16.12.2025 07:00";0,034;0,136;"VALID";
"16.12.2025 07:15";0,035;0,14;"VALID";
"16.12.2025 07:30";0,044;0,176;"VALID";
"16.12.2025 07:45";0,124;0,496;"VALID";
"16.12.2025 08:00";0,035;0,14;"VALID";
"16.12.2025 08:15";0,194;0,776;"VALID";
"16.12.2025 08:30";0,474;1,896;"VALID";
"16.12.2025 08:45";0,036;0,144;"VALID";
"16.12.2025 09:00";0,029;0,116;"VALID";
"16.12.2025 09:15";0,032;0,128;"VALID";
"16.12.2025 09:30";0,039;0,156;"VALID";
"16.12.2025 09:45";0,035;0,14;"VALID";
"16.12.2025 10:00";0,224;0,896;"VALID";
"16.12.2025 10:15";0,025;0,1;"VALID";
"16.12.2025 10:30";0,031;0,124;"VALID";
"16.12.2025 10:45";0,031;0,124;"VALID";
"16.12.2025 11:00";0,028;0,112;"VALID";
"16.12.2025 11:15";0,023;0,092;"VALID";
"16.12.2025 11:30";0,029;0,116;"VALID";
"16.12.2025 11:45";0,031;0,124;"VALID";
"16.12.2025 12:00";0,029;0,116;"VALID";
"16.12.2025 12:15";0,022;0,088;"VALID";
"16.12.2025 12:30";0,027;0,108;"VALID";
"16.12.2025 12:45";0,03;0,12;"VALID";
"16.12.2025 13:00";0,03;0,12;"VALID";
"16.12.2025 13:15";0,023;0,092;"VALID";
"16.12.2025 13:30";0,025;0,1;"VALID";
"16.12.2025 13:45";0,031;0,124;"VALID";
"16.12.2025 14:00";0,029;0,116;"VALID";
"16.12.2025 14:15";0,025;0,1;"VALID";
"16.12.2025 14:30";0,023;0,092;"VALID";
"16.12.2025 14:45";0,031;0,124;"VALID";
"16.12.2025 15:00";0,03;0,12;"VALID";
"16.12.2025 15:15";0,026;0,104;"VALID";
"16.12.2025 15:30";0,022;0,088;"VALID";
"16.12.2025 15:45";0,03;0,12;"VALID";
"16.12.2025 16:00";0,03;0,12;"VALID";
"16.12.2025 16:15";0,027;0,108;"VALID";
"16.12.2025 16:30";0,022;0,088;"VALID";
"16.12.2025 16:45";0,029;0,116;"VALID";
"16.12.2025 17:00";0,031;0,124;"VALID";
"16.12.2025 17:15";0,029;0,116;"VALID";
"16.12.2025 17:30";0,022;0,088;"VALID";
"16.12.2025 17:45";0,028;0,112;"VALID";
"16.12.2025 18:00";0,037;0,148;"VALID";
"16.12.2025 18:15";0,185;0,74;"VALID";
"16.12.2025 18:30";0,093;0,372;"VALID";
"16.12.2025 18:45";0,122;0,488;"VALID";
"16.12.2025 19:00";0,19;0,76;"VALID";
"16.12.2025 19:15";0,126;0,504;"VALID";
"16.12.2025 19:30";0,096;0,384;"VALID";
"16.12.2025 19:45";0,063;0,252;"VALID";
"16.12.2025 20:00";0,059;0,236;"VALID";
"16.12.2025 20:15";0,046;0,184;"VALID";
"16.12.2025 20:30";0,041;0,164;"VALID";
"16.12.2025 20:45";0,093;0,372;"VALID";
"16.12.2025 21:00";0,272;1,088;"VALID";
"16.12.2025 21:15";0,142;0,568;"VALID";
"16.12.2025 21:30";0,151;0,604;"VALID";
"16.12.2025 21:45";0,145;0,58;"VALID";
"16.12.2025 22:00";0,152;0,608;"VALID";
"16.12.2025 22:15";0,152;0,608;"VALID";
"16.12.2025 22:30";0,147;0,588;"VALID";
"16.12.2025 22:45";0,144;0,576;"VALID";
"16.12.2025 23:00";0,149;0,596;"VALID";
"16.12.2025 23:15";0,081;0,324;"VALID";
"16.12.2025 23:30";0,069;0,276;"VALID";
"16.12.2025 23:45";0,026;0,104;"VALID";
"17.12.2025 00:00";0,033;0,132;"VALID";
"17.12.2025 00:15";0,034;0,136;"VALID";
"17.12.2025 00:30";0,03;0,12;"VALID";
"17.12.2025 00:45";0,026;0,104;"VALID";
"17.12.2025 01:00";0,032;0,128;"VALID";
"17.12.2025 01:15";0,032;0,128;"VALID";
"17.12.2025 01:30";0,03;0,12;"VALID";
"17.12.2025 01:45";0,024;0,096;"VALID";
"17.12.2025 02:00";0,029;0,116;"VALID";
"17.12.2025 02:15";0,031;0,124;"VALID";
"17.12.2025 02:30";0,029;0,116;"VALID";
"17.12.2025 02:45";0,022;0,088;"VALID";
"17.12.2025 03:00";0,028;0,112;"VALID";
"17.12.2025 03:15";0,031;0,124;"VALID";
"17.12.2025 03:30";0,03;0,12;"VALID";
"17.12.2025 03:45";0,023;0,092;"VALID";
"17.12.2025 04:00";0,027;0,108;"VALID";
"17.12.2025 04:15";0,031;0,124;"VALID";
"17.12.2025 04:30";0,03;0,12;"VALID";
"17.12.2025 04:45";0,024;0,096;"VALID";
"17.12.2025 05:00";0,026;0,104;"VALID";
"17.12.2025 05:15";0,031;0,124;"VALID";
"17.12.2025 05:30";0,031;0,124;"VALID";
"17.12.2025 05:45";0,024;0,096;"VALID";
"17.12.2025 06:00";0,026;0,104;"VALID";
"17.12.2025 06:15";0,031;0,124;"VALID";
"17.12.2025 06:30";0,031;0,124;"VALID";
"17.12.2025 06:45";0,026;0,104;"VALID";
"17.12.2025 07:00";0,025;0,1;"VALID";
"17.12.2025 07:15";0,032;0,128;"VALID";
"17.12.2025 07:30";0,031;0,124;"VALID";
"17.12.2025 07:45";0,026;0,104;"VALID";
"17.12.2025 08:00";0,087;0,348;"VALID";
"17.12.2025 08:15";0,033;0,132;"VALID";
"17.12.2025 08:30";0,033;0,132;"VALID";
